ilNumarasi,birimID,birimAdi
58,1040868,Sivas 3. Sulh Hukuk Mahkemesi
58,1068385,Sivas 4. Sulh Hukuk Mahkemesi
58,1068387,Sivas 5. Sulh Hukuk Mahkemesi
58,1068389,Sivas 6. Sulh Hukuk Mahkemesi
58,3000926,Altınyayla(Kapatılan) (Sivas) Sulh Hukuk Mahkemesi
58,1007561,Divriği Sulh Hukuk Mahkemesi
58,3000930,Doğanşar(Kapatılan) Sulh Hukuk Mahkemesi
58,1007577,Gemerek Sulh Hukuk Mahkemesi
58,1013683,Hafik(Kapatılan) Sulh Hukuk Mahkemesi
58,1013686,İmranlı Sulh Hukuk Mahkemesi
58,1007601,Kangal Sulh Hukuk Mahkemesi
58,1007611,Şarkışla Sulh Hukuk Mahkemesi
58,1013689,Ulaş(Kapatılan) Sulh Hukuk Mahkemesi
58,1007627,Yıldızeli Sulh Hukuk Mahkemesi
58,1007637,Zara Sulh Hukuk Mahkemesi
58,1004360,Gürün Sulh Hukuk Mahkemesi
58,3000834,Akıncılar(Kapatılan) Sulh Hukuk Mahkemesi
58,1013719,Gölova(Kapatılan) Sulh Hukuk Mahkemesi
58,1013722,Koyulhisar Sulh Hukuk Mahkemesi
58,1007824,Suşehri Sulh Hukuk Mahkemesi
58,1009123,Sivas Vergi Mahkemesi
59,1007948,Tekirdağ 1. Ağır Ceza Mahkemesi
59,1025995,Tekirdağ 2. Ağır Ceza Mahkemesi
59,1050280,Tekirdağ 3. Ağır Ceza Mahkemesi
59,1053916,Tekirdağ 4. Ağır Ceza Mahkemesi
59,1012293,Çorlu 1. Ağır Ceza Mahkemesi
59,1036403,Çorlu 2. Ağır Ceza Mahkemesi
59,1068672,Çerkezköy Ağır Ceza Mahkemesi
59,1025670,Tekirdağ 1. Aile Mahkemesi
59,1055042,Tekirdağ 2. Aile Mahkemesi
59,1012753,Çorlu 1. Aile Mahkemesi
59,1037782,Çorlu 2. Aile Mahkemesi
59,1054533,Çorlu 3. Aile Mahkemesi
59,1058037,Çerkezköy 1. Aile Mahkemesi
59,1058038,Çerkezköy 2. Aile Mahkemesi
59,1066837,Çerkezköy 3. Aile Mahkemesi
59,1011379,Çorlu(Kapatılan) 5'inci Kolordu Komutanlığı Askeri Mahkemesi
59,1011402,8. MEKANİZE TUGAY KOMUTANLIĞI ASKERİ MAHKEMESİ
59,1007949,Tekirdağ 1. Asliye Ceza Mahkemesi
59,1011226,Tekirdağ 2. Asliye Ceza Mahkemesi
59,1029897,Tekirdağ 3. Asliye Ceza Mahkemesi
59,1041389,Tekirdağ 4. Asliye Ceza Mahkemesi
59,1052919,Tekirdağ 5. Asliye Ceza Mahkemesi
59,1053889,Tekirdağ 6. Asliye Ceza Mahkemesi
59,1055040,Tekirdağ 7. Asliye Ceza Mahkemesi
59,1062233,Tekirdağ 8. Asliye Ceza Mahkemesi
59,1068456,Tekirdağ 9. Asliye Ceza Mahkemesi
59,1007987,Hayrabolu Asliye Ceza Mahkemesi
59,1007997,Malkara 1. Asliye Ceza Mahkemesi
59,1052920,Malkara 2. Asliye Ceza Mahkemesi
59,1008013,Muratlı Asliye Ceza Mahkemesi
59,1008030,Şarköy 1. Asliye Ceza Mahkemesi
59,1068464,Şarköy 2. Asliye Ceza Mahkemesi
59,1007973,Çorlu 1. Asliye Ceza Mahkemesi
59,1007974,Çorlu 2. Asliye Ceza Mahkemesi
59,1012656,Çorlu 3. Asliye Ceza Mahkemesi
59,1037780,Çorlu 4. Asliye Ceza Mahkemesi
59,1041584,Çorlu 5. Asliye Ceza Mahkemesi
59,1041585,Çorlu 6. Asliye Ceza Mahkemesi
59,1057561,Çorlu 7. Asliye Ceza Mahkemesi
59,1066821,Çorlu 8. Asliye Ceza Mahkemesi
59,1066822,Çorlu 9. Asliye Ceza Mahkemesi
59,1066823,Çorlu 10. Asliye Ceza Mahkemesi
59,1008007,Marmaraereğlisi 1. Asliye Ceza Mahkemesi
59,1068459,Marmaraereğlisi 2. Asliye Ceza Mahkemesi
59,1007966,Çerkezköy 1. Asliye Ceza Mahkemesi
59,1025963,Çerkezköy 2. Asliye Ceza Mahkemesi
59,1041587,Çerkezköy 3. Asliye Ceza Mahkemesi
59,1041588,Çerkezköy 4. Asliye Ceza Mahkemesi
59,1058798,Çerkezköy 5. Asliye Ceza Mahkemesi
59,1066829,Çerkezköy 6. Asliye Ceza Mahkemesi
59,1066830,Çerkezköy 7. Asliye Ceza Mahkemesi
59,1066831,Çerkezköy 8. Asliye Ceza Mahkemesi
59,1066832,Çerkezköy 9. Asliye Ceza Mahkemesi
59,1008020,Saray(Tekirdağ) 1. Asliye Ceza Mahkemesi
59,1066844,Saray(Tekirdağ) 2. Asliye Ceza Mahkemesi
59,1062486,Tekirdağ Bölge Adliye Mahkemesi 1. Ceza Dairesi(İlk Derece)
59,1062487,Tekirdağ Bölge Adliye Mahkemesi 2. Ceza Dairesi(İlk Derece)
59,1062472,Tekirdağ Bölge Adliye Mahkemesi 1. Ceza Dairesi
59,1062473,Tekirdağ Bölge Adliye Mahkemesi 2. Ceza Dairesi
59,1067604,Tekirdağ Bölge Adliye Mahkemesi 3. Ceza Dairesi
59,1067606,Tekirdağ Bölge Adliye Mahkemesi 4. Ceza Dairesi
59,1067608,Tekirdağ Bölge Adliye Mahkemesi 5. Ceza Dairesi
59,1067610,Tekirdağ Bölge Adliye Mahkemesi 6. Ceza Dairesi
59,1067612,Tekirdağ Bölge Adliye Mahkemesi 7. Ceza Dairesi
59,1067613,Tekirdağ Bölge Adliye Mahkemesi 8. Ceza Dairesi
59,1062474,Tekirdağ Bölge Adliye Mahkemesi 1. Hukuk Dairesi
59,1062475,Tekirdağ Bölge Adliye Mahkemesi 2. Hukuk Dairesi
59,1062476,Tekirdağ Bölge Adliye Mahkemesi 3. Hukuk Dairesi
59,1067598,Tekirdağ Bölge Adliye Mahkemesi 4. Hukuk Dairesi
59,1067600,Tekirdağ Bölge Adliye Mahkemesi 5. Hukuk Dairesi
59,1067602,Tekirdağ Bölge Adliye Mahkemesi 6. Hukuk Dairesi
59,1067614,Tekirdağ Bölge Adliye Mahkemesi 7. Hukuk Dairesi
59,1025616,Tekirdağ Çocuk Mahkemesi
59,1053915,Çorlu Çocuk Mahkemesi
59,3010322,Tekirdağ 1. İcra Ceza Mahkemesi
59,1025665,(Kapatılan)Tekirdağ 2. İcra Ceza Mahkemesi
59,3010326,Hayrabolu İcra Ceza Mahkemesi
59,3010328,Malkara İcra Ceza Mahkemesi
59,3010330,Muratlı İcra Ceza Mahkemesi
59,3010334,Şarköy İcra Ceza Mahkemesi
59,3010324,Çorlu İcra Ceza Mahkemesi
59,1027144,Marmaraereğlisi İcra Ceza Mahkemesi
59,1027385,Çerkezköy İcra Ceza Mahkemesi
59,3010332,Saray(Tekirdağ) İcra Ceza Mahkemesi
59,3010323,Tekirdağ İcra Hukuk Mahkemesi
59,1025666,Tekirdağ(Kapatılan) 2. İcra Hukuk Mahkemesi
59,3010327,Hayrabolu İcra Hukuk Mahkemesi
59,3010329,Malkara İcra Hukuk Mahkemesi
59,3010331,Muratlı İcra Hukuk Mahkemesi
59,3010335,Şarköy İcra Hukuk Mahkemesi
59,3010325,Çorlu İcra Hukuk Mahkemesi
59,1027145,Marmaraereğlisi İcra Hukuk Mahkemesi
59,1027386,Çerkezköy İcra Hukuk Mahkemesi
59,3010333,Saray (Tekirdağ) İcra Hukuk Mahkemesi
59,1011227,Tekirdağ 1. İcra Mahkemesi
59,1025664,Tekirdağ 2. İcra Mahkemesi
59,1013077,Çorlu İcra Mahkemesi
59,1014202,Çerkezköy İcra Mahkemesi(Müstemir Yetkili)
59,1016306,Tekirdağ 1. İdare Mahkemesi
59,1054439,Tekirdağ 2. İdare Mahkemesi
59,1007956,Tekirdağ 1. İnfaz Hakimliği
59,1037939,Tekirdağ 2. İnfaz Hakimliği
59,1037191,Çorlu İnfaz Hâkimliği
59,1066022,Çerkezköy İnfaz Hâkimliği
59,1014228,Tekirdağ 1. İş Mahkemesi
59,1055041,Tekirdağ 2. İş Mahkemesi
59,1011228,Çorlu 1. İş Mahkemesi
59,1037783,Çorlu 2. İş Mahkemesi
59,1060438,Çorlu 3. İş Mahkemesi
59,1066824,Çorlu 4. İş Mahkemesi
59,1036404,Çerkezköy 1. İş Mahkemesi
59,1066838,Çerkezköy 2. İş Mahkemesi
59,1066839,Çerkezköy 3. İş Mahkemesi
59,1069860,Çerkezköy 4. İş Mahkemesi
59,1069861,Çerkezköy 5. İş Mahkemesi
59,1007954,Tekirdağ Kadastro Mahkemesi
59,1007955,Tekirdağ(Kapatılan) 2. Kadastro Mahkemesi
59,1007979,Çorlu(Kapatılan) Kadastro Mahkemesi
59,1008008,Marmaraereğlisi(Kapatılan) Kadastro Mahkemesi
59,1007991,Hayrabolu(Kapatılan) Kadastro Mahkemesi
59,1008001,Malkara(Kapatılan) Kadastro Mahkemesi
59,1008031,Şarköy(Kapatılan) Kadastro Mahkemesi
59,1008014,Muratlı(Kapatılan) Kadastro Mahkemesi
59,1007967,Çerkezköy(Kapatılan) Kadastro Mahkemesi
59,1008024,Saray(Tekirdağ) Kadastro Mahkemesi
59,1041505,Tekirdağ 1. Sulh Ceza Hâkimliği
59,1041506,Tekirdağ 2. Sulh Ceza Hâkimliği
59,1041716,Hayrabolu Sulh Ceza Hâkimliği
59,1042035,Malkara Sulh Ceza Hâkimliği
59,1042036,Muratlı Sulh Ceza Hâkimliği
59,1042037,Şarköy Sulh Ceza Hâkimliği
59,1041586,Çorlu 1. Sulh Ceza Hâkimliği
59,1046503,Çorlu 2. Sulh Ceza Hâkimliği
59,1042130,Marmaraereğlisi Sulh Ceza Hâkimliği
59,1041589,Çerkezköy Sulh Ceza Hâkimliği
59,1041901,Saray(Tekirdağ) Sulh Ceza Hâkimliği
59,1007950,Tekirdağ(Kapatılan) 1. Sulh Ceza Mahkemesi
59,1025996,Tekirdağ(Kapatılan) 2. Sulh Ceza Mahkemesi
59,1037940,Tekirdağ(Kapatılan) 3. Sulh Ceza Mahkemesi
59,1007988,Hayrabolu(Kapatılan) Sulh Ceza Mahkemesi
59,1007998,Malkara(Kapatılan) Sulh Ceza Mahkemesi
59,1013741,Muratlı(Kapatılan) Sulh Ceza Mahkemesi
59,1013744,Şarköy(Kapatılan) Sulh Ceza Mahkemesi
59,1007975,Çorlu(Kapatılan) 1. Sulh Ceza Mahkemesi
59,1029855,Çorlu(Kapatılan) 2. Sulh Ceza Mahkemesi
59,1037781,Çorlu(Kapatılan) 3. Sulh Ceza Mahkemesi
59,1013081,Marmaraereğlisi(Kapatılan) Sulh Ceza Mahkemesi
59,1013078,Çerkezköy(Kapatılan) 1. Sulh Ceza Mahkemesi
59,1037784,Çerkezköy(Kapatılan) 2. Sulh Ceza Mahkemesi
59,1008021,Saray(Tekirdağ)(Kapatılan) Sulh Ceza Mahkemesi
59,1007953,Tekirdağ 1. Sulh Hukuk Mahkemesi
59,1016131,Tekirdağ 2. Sulh Hukuk Mahkemesi
59,1068462,Tekirdağ 3. Sulh Hukuk Mahkemesi
59,1068463,Tekirdağ 4. Sulh Hukuk Mahkemesi
59,1007990,Hayrabolu Sulh Hukuk Mahkemesi
59,1008000,Malkara Sulh Hukuk Mahkemesi
59,1013743,Muratlı Sulh Hukuk Mahkemesi
59,1013746,Şarköy Sulh Hukuk Mahkemesi
59,1007978,Çorlu 1. Sulh Hukuk Mahkemesi
59,1060437,Çorlu 2. Sulh Hukuk Mahkemesi
59,1066825,Çorlu 3. Sulh Hukuk Mahkemesi
59,1066826,Çorlu 4. Sulh Hukuk Mahkemesi
59,1013083,Marmaraereğlisi Sulh Hukuk Mahkemesi
59,1013080,Çerkezköy 1. Sulh Hukuk Mahkemesi
59,1066840,Çerkezköy 2. Sulh Hukuk Mahkemesi
59,1066841,Çerkezköy 3. Sulh Hukuk Mahkemesi
59,1008023,Saray(Tekirdağ) Sulh Hukuk Mahkemesi
59,1060552,Tekirdağ Asliye Ticaret Mahkemesi
59,1008987,Tekirdağ Vergi Mahkemesi
60,1008038,Tokat 1. Ağır Ceza Mahkemesi
60,1049973,Tokat 2. Ağır Ceza Mahkemesi
60,1068466,Tokat 3. Ağır Ceza Mahkemesi
60,1070288,Erbaa Ağır Ceza Mahkemesi
60,1008763,Zile Ağır Ceza Mahkemesi
60,1012758,Tokat 1. Aile Mahkemesi
60,1068470,Tokat 2. Aile Mahkemesi
60,1066026,Erbaa Aile Mahkemesi
60,1008039,Tokat 1. Asliye Ceza Mahkemesi
60,1008040,Tokat 2. Asliye Ceza Mahkemesi
60,1041717,Tokat 3. Asliye Ceza Mahkemesi
60,1057657,Tokat 4. Asliye Ceza Mahkemesi
60,1068467,Tokat 5. Asliye Ceza Mahkemesi
60,1068469,Tokat 6. Asliye Ceza Mahkemesi
60,1068471,Tokat 7. Asliye Ceza Mahkemesi
60,1008057,Almus Asliye Ceza Mahkemesi
60,1008067,Artova Asliye Ceza Mahkemesi
60,3000599,Başçiftlik(Kapatılan) Asliye Ceza Mahkemesi
60,1008083,Erbaa 1. Asliye Ceza Mahkemesi
60,1044100,Erbaa 2. Asliye Ceza Mahkemesi
60,1068473,Erbaa 3. Asliye Ceza Mahkemesi
60,1068475,Erbaa 4. Asliye Ceza Mahkemesi
60,1008093,Niksar 1. Asliye Ceza Mahkemesi
60,1068476,Niksar 2. Asliye Ceza Mahkemesi
60,1068478,Niksar 3. Asliye Ceza Mahkemesi
60,1008103,Reşadiye Asliye Ceza Mahkemesi
60,3000823,Sulusaray(Kapatılan) Asliye Ceza Mahkemesi
60,3000827,Yeşilyurt(Kapatılan) (Tokat) Asliye Ceza Mahkemesi
60,1008764,Zile 1. Asliye Ceza Mahkemesi
60,1068606,Zile 2. Asliye Ceza Mahkemesi
60,1008778,Turhal 1. Asliye Ceza Mahkemesi
60,1041739,Turhal 2. Asliye Ceza Mahkemesi
60,3010336,Tokat İcra Ceza Mahkemesi
60,3010338,Almus İcra Ceza Mahkemesi
60,3010340,Artova İcra Ceza Mahkemesi
60,3010342,Erbaa İcra Ceza Mahkemesi
60,3010344,Niksar İcra Ceza Mahkemesi
60,3010346,Reşadiye İcra Ceza Mahkemesi
60,3010462,Zile İcra Ceza Mahkemesi
60,3010464,Turhal İcra Ceza Mahkemesi
60,3010337,Tokat İcra Hukuk Mahkemesi
60,3010339,Almus İcra Hukuk Mahkemesi
60,3010341,Artova İcra Hukuk Mahkemesi
60,3010343,Erbaa İcra Hukuk Mahkemesi
60,3010345,Niksar İcra Hukuk Mahkemesi
60,3010347,Reşadiye İcra Hukuk Mahkemesi
60,3010463,Zile İcra Hukuk Mahkemesi
60,3010465,Turhal İcra Hukuk Mahkemesi
60,1013747,Tokat İcra Mahkemesi
60,1025065,Tokat İdare Mahkemesi
60,1008048,Tokat İnfaz Hakimliği
60,1008769,Zile İnfaz Hâkimliği
60,1008047,Tokat 1. İş Mahkemesi
60,1025997,Tokat 2. İş Mahkemesi
60,1008046,Tokat Kadastro Mahkemesi
60,1008768,Zile(Kapatılan) Kadastro Mahkemesi
60,1008782,Turhal(Kapatılan) Kadastro Mahkemesi
60,1008061,Almus(Kapatılan) Kadastro Mahkemesi
60,1008071,Artova(Kapatılan) Kadastro Mahkemesi
60,1008078,Başçiftlik(Kapatılan) Kadastro Mahkemesi(S.)
60,1008087,Erbaa(Kapatılan) Kadastro Mahkemesi
60,1008097,Niksar Kadastro Mahkemesi
60,1008107,Reşadiye(Kapatılan) Kadastro Mahkemesi
60,1008110,Sulusaray(Kapatılan) Kadastro Mahkemesi(S.)
60,1008119,Yeşilyurt(Kapatılan) (Tokat) Kadastro Mahkemesi(S.)
60,1014033,Pazar(Kapatılan) (Tokat) Kadastro Mahkemesi
60,1041718,Tokat 1. Sulh Ceza Hâkimliği
60,1052447,Tokat 2. Sulh Ceza Hâkimliği
60,1042038,Almus Sulh Ceza Hâkimliği
60,1042039,Artova Sulh Ceza Hâkimliği
60,1042040,Erbaa Sulh Ceza Hâkimliği
60,1042041,Niksar Sulh Ceza Hâkimliği
60,1042042,Reşadiye Sulh Ceza Hâkimliği
60,1042086,Zile Sulh Ceza Hâkimliği
60,1041740,Turhal Sulh Ceza Hâkimliği
60,1008041,Tokat(Kapatılan) 1. Sulh Ceza Mahkemesi
60,1008042,Tokat(Kapatılan) 2. Sulh Ceza Mahkemesi
60,1008058,Almus(Kapatılan) Sulh Ceza Mahkemesi
60,1008068,Artova(Kapatılan) Sulh Ceza Mahkemesi
60,3000601,Başçiftlik(Kapatılan) Sulh Ceza Mahkemesi
60,1008084,Erbaa(Kapatılan) Sulh Ceza Mahkemesi
60,1008094,Niksar(Kapatılan) Sulh Ceza Mahkemesi
60,1008104,Reşadiye(Kapatılan) Sulh Ceza Mahkemesi
60,3000825,Sulusaray(Kapatılan) Sulh Ceza Mahkemesi
60,3000829,Yeşilyurt(Kapatılan) (Tokat) Sulh Ceza Mahkemesi
60,1008765,Zile(Kapatılan) Sulh Ceza Mahkemesi
60,1008779,Turhal(Kapatılan) Sulh Ceza Mahkemesi
60,1008045,Tokat 1. Sulh Hukuk Mahkemesi
60,1040874,Tokat 2. Sulh Hukuk Mahkemesi
60,1068472,Tokat 3. Sulh Hukuk Mahkemesi
60,1068474,Tokat 4. Sulh Hukuk Mahkemesi
60,1008060,Almus Sulh Hukuk Mahkemesi
60,1008070,Artova Sulh Hukuk Mahkemesi
60,3000602,Başçiftlik(Kapatılan) Sulh Hukuk Mahkemesi
60,1008086,Erbaa Sulh Hukuk Mahkemesi
60,1008096,Niksar Sulh Hukuk Mahkemesi
60,1008106,Reşadiye Sulh Hukuk Mahkemesi
60,3000826,Sulusaray(Kapatılan) Sulh Hukuk Mahkemesi
60,3000830,Yeşilyurt(Kapatılan) (Tokat) Sulh Hukuk Mahkemesi
60,1008767,Zile Sulh Hukuk Mahkemesi
60,1008781,Turhal Sulh Hukuk Mahkemesi
61,1008125,Trabzon 1. Ağır Ceza Mahkemesi
61,1025998,Trabzon 2. Ağır Ceza Mahkemesi
61,1049974,Trabzon 3. Ağır Ceza Mahkemesi
61,1010974,Trabzon 1. Aile Mahkemesi
61,1057659,Trabzon 2. Aile Mahkemesi
61,1065997,Akçaabat Aile Mahkemesi
61,1011404,Trabzon(Kapatılan) 48'inci Motorlu Piyade Tugay Komutanlığı Askeri Mahkemesi
61,1008127,Trabzon 1. Asliye Ceza Mahkemesi
61,1008128,Trabzon 2. Asliye Ceza Mahkemesi
61,1008129,Trabzon 3. Asliye Ceza Mahkemesi
61,1039091,Trabzon 4. Asliye Ceza Mahkemesi
61,1041390,Trabzon 5. Asliye Ceza Mahkemesi
61,1053890,Trabzon 6. Asliye Ceza Mahkemesi
61,1054661,Trabzon 7. Asliye Ceza Mahkemesi
61,1068479,Trabzon 8. Asliye Ceza Mahkemesi
61,1068481,Trabzon 9. Asliye Ceza Mahkemesi
61,1068483,Trabzon 10. Asliye Ceza Mahkemesi
61,1068485,Trabzon 11. Asliye Ceza Mahkemesi
61,1012735,Trabzon(Kapatılan) 4. Asliye Ceza Mahkemesi
61,1008150,Akçaabat 1. Asliye Ceza Mahkemesi
61,1042201,Akçaabat 2. Asliye Ceza Mahkemesi
61,1008160,Araklı Asliye Ceza Mahkemesi
61,1008167,Arsin(Kapatılan) Asliye Ceza Mahkemesi
61,1008173,Beşikdüzü(Kapatılan) Asliye Ceza Mahkemesi
61,3000787,Çarşıbaşı(Kapatılan) Asliye Ceza Mahkemesi
61,1008185,Çaykara Asliye Ceza Mahkemesi
61,3000683,Düzköy(Kapatılan) Asliye Ceza Mahkemesi
61,3000687,Köprübaşı(Kapatılan) (Trabzon) Asliye Ceza Mahkemesi
61,1008202,Maçka Asliye Ceza Mahkemesi
61,1008208,Of Asliye Ceza Mahkemesi
61,1008218,Sürmene Asliye Ceza Mahkemesi
61,1008228,Şalpazarı(Kapatılan) Asliye Ceza Mahkemesi
61,1008234,Tonya Asliye Ceza Mahkemesi
61,1008240,Vakfıkebir Asliye Ceza Mahkemesi
61,1008250,Yomra(Kapatılan) Asliye Ceza Mahkemesi
61,1059265,Trabzon Bölge Adliye Mahkemesi 1. Ceza Dairesi(İlk Derece)
61,1059266,Trabzon Bölge Adliye Mahkemesi 2. Ceza Dairesi(İlk Derece)
61,1059267,Trabzon Bölge Adliye Mahkemesi 3. Ceza Dairesi(İlk Derece)
61,1059268,Trabzon Bölge Adliye Mahkemesi 4. Ceza Dairesi(İlk Derece)
61,1062991,Trabzon Bölge Adliye Mahkemesi 5. Ceza Dairesi(İlk Derece)
61,1034528,Trabzon Bölge Adliye Mahkemesi 1. Ceza Dairesi
61,1034529,Trabzon Bölge Adliye Mahkemesi 2. Ceza Dairesi
61,1034530,Trabzon Bölge Adliye Mahkemesi 3. Ceza Dairesi
61,1054864,Trabzon Bölge Adliye Mahkemesi 4. Ceza Dairesi
61,1062723,Trabzon Bölge Adliye Mahkemesi 5. Ceza Dairesi
61,1070263,Trabzon Bölge Adliye Mahkemesi 6. Ceza Dairesi
61,1070264,Trabzon Bölge Adliye Mahkemesi 7. Ceza Dairesi
61,1034531,Trabzon Bölge Adliye Mahkemesi 1. Hukuk Dairesi
61,1034532,Trabzon Bölge Adliye Mahkemesi 2. Hukuk Dairesi
61,1034533,Trabzon Bölge Adliye Mahkemesi 3. Hukuk Dairesi
61,1034534,Trabzon Bölge Adliye Mahkemesi 4. Hukuk Dairesi
61,1054863,Trabzon Bölge Adliye Mahkemesi 5. Hukuk Dairesi
61,1070265,Trabzon Bölge Adliye Mahkemesi 6. Hukuk Dairesi
61,1070266,Trabzon Bölge Adliye Mahkemesi 7. Hukuk Dairesi
61,1070267,Trabzon Bölge Adliye Mahkemesi 8. Hukuk Dairesi
61,1014001,Trabzon Çocuk Ağır Ceza Mahkemesi
61,1008139,Trabzon Çocuk Mahkemesi
61,3010348,Trabzon 1. İcra Ceza Mahkemesi
61,1054664,Trabzon 2. İcra Ceza Mahkemesi
61,3010350,Akçaabat İcra Ceza Mahkemesi
61,3010352,Araklı İcra Ceza Mahkemesi
61,3010354,Arsin(Kapatılan) İcra Ceza Mahkemesi
61,3010356,Beşikdüzü(Kapatılan) İcra Ceza Mahkemesi
61,3010358,Çaykara İcra Ceza Mahkemesi
61,3010360,Maçka İcra Ceza Mahkemesi
61,3010362,Of İcra Ceza Mahkemesi
61,3010364,Sürmene İcra Ceza Mahkemesi
61,3010366,Şalpazarı(Kapatılan) İcra Ceza Mahkemesi
61,3010368,Tonya İcra Ceza Mahkemesi
61,3010370,Vakfıkebir İcra Ceza Mahkemesi
61,3010372,Yomra(Kapatılan) İcra Ceza Mahkemesi
61,3010349,Trabzon 1. İcra Hukuk Mahkemesi
61,1054665,Trabzon 2. İcra Hukuk Mahkemesi
61,3010351,Akçaabat İcra Hukuk Mahkemesi
61,3010353,Araklı İcra Hukuk Mahkemesi
61,3010355,Arsin(Kapatılan) İcra Hukuk Mahkemesi
61,3010357,Beşikdüzü(Kapatılan) İcra Hukuk Mahkemesi
61,3010359,Çaykara İcra Hukuk Mahkemesi
61,3010361,Maçka İcra Hukuk Mahkemesi
61,3010363,Of İcra Hukuk Mahkemesi
61,3010365,Sürmene İcra Hukuk Mahkemesi
61,3010367,Şalpazarı(Kapatılan) İcra Hukuk Mahkemesi
61,3010369,Tonya İcra Hukuk Mahkemesi
61,3010371,Vakfıkebir İcra Hukuk Mahkemesi
61,3010373,Yomra(Kapatılan) İcra Hukuk Mahkemesi
61,1011229,Trabzon 1. İcra Mahkemesi
61,1054663,Trabzon 2. İcra Mahkemesi
61,1009134,Trabzon İdare Mahkemesi
61,1008140,Trabzon İnfaz Hakimliği
61,1008138,Trabzon 1. İş Mahkemesi
61,1037942,Trabzon 2. İş Mahkemesi
61,1049466,Trabzon 3. İş Mahkemesi
61,1057660,Trabzon 4. İş Mahkemesi
61,1060507,Trabzon 5. İş Mahkemesi
61,1062234,(Kapatılan)Trabzon 6. İş Mahkemesi
61,1008137,Trabzon Kadastro Mahkemesi
61,1008154,Akçaabat(Kapatılan) Kadastro Mahkemesi
61,1008161,Araklı(Kapatılan) Kadastro Mahkemesi
61,1008168,Arsin(Kapatılan) Kadastro Mahkemesi
61,1008174,Beşikdüzü(Kapatılan) Kadastro Mahkemesi
61,1008180,Çarşıbaşı(Kapatılan) Kadastro Mahkemesi(S.)
61,1008186,Çaykara(Kapatılan) Kadastro Mahkemesi
61,1008192,Düzköy(Kapatılan) Kadastro Mahkemesi(S.)
61,1008203,Maçka Kadastro Mahkemesi
61,1008212,Of Kadastro Mahkemesi
61,1008222,Sürmene(Kapatılan) Kadastro Mahkemesi
61,1008229,Şalpazarı(Kapatılan) Kadastro Mahkemesi
61,1008235,Tonya(Kapatılan) Kadastro Mahkemesi
61,1008244,Vakfıkebir(Kapatılan) Kadastro Mahkemesi
61,1008251,Yomra(Kapatılan) Kadastro Mahkemesi
61,1041507,Trabzon 1. Sulh Ceza Hâkimliği
61,1041508,Trabzon 2. Sulh Ceza Hâkimliği
61,1041719,Akçaabat Sulh Ceza Hâkimliği
61,1042043,Araklı Sulh Ceza Hâkimliği
61,1042044,Çaykara Sulh Ceza Hâkimliği
61,1042045,Maçka Sulh Ceza Hâkimliği
61,1041720,Of Sulh Ceza Hâkimliği
61,1041721,Sürmene Sulh Ceza Hâkimliği
61,1042046,Tonya Sulh Ceza Hâkimliği
61,1041722,Vakfıkebir Sulh Ceza Hâkimliği
61,1008130,Trabzon(Kapatılan) 1. Sulh Ceza Mahkemesi
61,1008131,Trabzon(Kapatılan) 2. Sulh Ceza Mahkemesi
61,1034245,Trabzon(Kapatılan) 3. Sulh Ceza Mahkemesi
61,1008151,Akçaabat(Kapatılan) Sulh Ceza Mahkemesi
61,1013748,Araklı(Kapatılan) Sulh Ceza Mahkemesi
61,1013751,Arsin(Kapatılan) Sulh Ceza Mahkemesi
61,1013754,Beşikdüzü(Kapatılan) Sulh Ceza Mahkemesi
61,3000789,Çarşıbaşı(Kapatılan) Sulh Ceza Mahkemesi
61,1013757,Çaykara(Kapatılan) Sulh Ceza Mahkemesi
61,3000685,Düzköy(Kapatılan) Sulh Ceza Mahkemesi
61,3000689,Köprübaşı(Kapatılan) (Trabzon) Sulh Ceza Mahkemesi
61,1013760,Maçka(Kapatılan) Sulh Ceza Mahkemesi
61,1008209,Of(Kapatılan) Sulh Ceza Mahkemesi
61,1008219,Sürmene(Kapatılan) Sulh Ceza Mahkemesi
61,1013763,Şalpazarı(Kapatılan) Sulh Ceza Mahkemesi
61,1013766,Tonya(Kapatılan) Sulh Ceza Mahkemesi
61,1008241,Vakfıkebir(Kapatılan) Sulh Ceza Mahkemesi
61,1013769,Yomra(Kapatılan) Sulh Ceza Mahkemesi
61,1008135,Trabzon 1. Sulh Hukuk Mahkemesi
61,1008136,Trabzon 2. Sulh Hukuk Mahkemesi
61,1054666,Trabzon 3. Sulh Hukuk Mahkemesi
61,1068487,Trabzon 4. Sulh Hukuk Mahkemesi
61,1068489,Trabzon 5. Sulh Hukuk Mahkemesi
61,1008153,Akçaabat Sulh Hukuk Mahkemesi
61,1013750,Araklı Sulh Hukuk Mahkemesi
61,1013753,Arsin(Kapatılan) Sulh Hukuk Mahkemesi
61,1013756,Beşikdüzü(Kapatılan) Sulh Hukuk Mahkemesi
61,3000790,Çarşıbaşı(Kapatılan) Sulh Hukuk Mahkemesi
61,1013759,Çaykara Sulh Hukuk Mahkemesi
61,3000686,Düzköy(Kapatılan) Sulh Hukuk Mahkemesi
61,3000690,Köprübaşı(Kapatılan) (Trabzon) Sulh Hukuk Mahkemesi
61,1013762,Maçka Sulh Hukuk Mahkemesi
61,1008211,Of Sulh Hukuk Mahkemesi
61,1008221,Sürmene Sulh Hukuk Mahkemesi
